RunDate,Service Provider,ConsentID or Water Group,Activity Number,Meters,Type,Limit,Max Use,Percent Over Limit,Date of Highest Overage,Date of Earliest Non-compliance,Date of Latest Non-compliance
26-Jan-2019,WaterCheck,CRC971834,CRC971834-1,L36/1170-M1,14 day Volume,12747.0 m3,13903.8 m3,9.10%,14-Jan-2019 00:00:00,13-Jan-2019 00:00:00,15-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC971798.2,CRC971798.2-1,M35/7680-M1,Take Rate,6.0 l/s,28.3 l/s,372.20%,19-Jan-2019 02:15:00,18-Jan-2019 00:00:00,24-Jan-2019 11:45:00
26-Jan-2019,WaterCheck,CRC971798.2,CRC971798.2-1,M35/7680-M1,1 day Volume,468.0 m3,2427.0 m3,418.60%,22-Jan-2019 00:00:00,19-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,DataCol,CRC971119,CRC971119-1,M35/6616-M1,7 day Volume,2880.0 m3,3279.0 m3,13.90%,25-Jan-2019 00:00:00,25-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,,CRC952190.1,CRC952190.1-1,L37/1523-M1,Take Rate,28.0 l/s,36.1 l/s,29.00%,25-Jan-2019 09:45:00,18-Jan-2019 00:00:00,25-Jan-2019 14:00:00
26-Jan-2019,,CRC952190.1,CRC952190.1-1,L37/1523-M1,1 day Volume,2217.0 m3,2369.0 m3,6.90%,23-Jan-2019 00:00:00,23-Jan-2019 00:00:00,23-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC940898.2,CRC940898.2-1,L37/0591-M1,Take Rate,50.0 l/s,81.5 l/s,63.00%,20-Jan-2019 08:00:00,18-Jan-2019 09:30:00,24-Jan-2019 13:00:00
26-Jan-2019,WaterCheck,CRC940898.2,CRC940898.2-1,L37/0591-M1,7 day Volume,27720.0 m3,36827.0 m3,32.90%,19-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC186038,CRC186038-1,M35/1166-M1,Take Rate,42.9 l/s,49.7 l/s,15.80%,18-Jan-2019 13:45:00,18-Jan-2019 13:30:00,24-Jan-2019 22:00:00
26-Jan-2019,Boraman,CRC183640,CRC183640-1,K38/0787-M1,Take Rate,8.0 l/s,8.1 l/s,0.70%,22-Jan-2019 12:15:00,22-Jan-2019 12:15:00,22-Jan-2019 14:00:00
26-Jan-2019,Watermetrics,CRC183123,CRC183123-1,L36/1753-M1,Water Year Volume,172394.0 m3,207529.0 m3,20.40%,25-Jan-2019 02:00:00,18-Jan-2019 00:00:00,25-Jan-2019 02:00:00
26-Jan-2019,DataCol,CRC180571,CRC180571-1,I40/0612-M1,Take Rate,17.0 l/s,17.8 l/s,4.60%,20-Jan-2019 13:30:00,17-Jan-2019 13:15:00,20-Jan-2019 17:00:00
26-Jan-2019,Loncel,CRC176446,CRC176446-1,J40/0687-M1,Take Rate,45.0 l/s,50.5 l/s,12.20%,23-Jan-2019 10:00:00,23-Jan-2019 09:45:00,23-Jan-2019 14:15:00
26-Jan-2019,DataCol,CRC172453,CRC172453-1,L36/1054-M1 + L36/1197-M1,Take Rate,15.0 l/s,16.6 l/s,10.40%,18-Jan-2019 15:00:00,18-Jan-2019 14:45:00,24-Jan-2019 15:15:00
26-Jan-2019,Boraman,CRC160562,CRC160562-1,L36/1985-M1,Take Rate,4.9 l/s,5.1 l/s,4.20%,19-Jan-2019 09:00:00,18-Jan-2019 06:00:00,24-Jan-2019 14:30:00
26-Jan-2019,Boraman,CRC160562,CRC160562-1,L36/1985-M1,1 day Volume,191.0 m3,263.3 m3,37.90%,22-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Aqualinc,CRC160353,CRC160353-1,K38/1815-M1,Take Rate,50.0 l/s,50.1 l/s,0.30%,18-Jan-2019 09:45:00,18-Jan-2019 09:45:00,20-Jan-2019 15:30:00
26-Jan-2019,,CRC160276,CRC160276-1,BU26/0008-M1,Take Rate,2.6 l/s,3.2 l/s,21.70%,20-Jan-2019 14:15:00,18-Jan-2019 05:45:00,20-Jan-2019 15:15:00
26-Jan-2019,Boraman,CRC153225,CRC153225-1,I37/0041-M1 + I37/0041-M2,Take Rate,261.0 l/s,448.7 l/s,71.90%,22-Jan-2019 07:15:00,18-Jan-2019 00:00:00,22-Jan-2019 16:30:00
26-Jan-2019,Boraman,CRC153225,CRC153225-1,I37/0041-M1 + I37/0041-M2,1 day Volume,22550.0 m3,27466.9 m3,21.80%,22-Jan-2019 00:00:00,21-Jan-2019 00:00:00,23-Jan-2019 00:00:00
26-Jan-2019,DataCol,CRC151322,CRC151322-1,K38/2083-M1,Take Rate,29.0 l/s,31.9 l/s,10.20%,19-Jan-2019 16:45:00,18-Jan-2019 09:15:00,20-Jan-2019 20:00:00
26-Jan-2019,Boraman,CRC150024,CRC150024-1,J38/0793-M1 + J38/0793-M2,Take Rate,42.0 l/s,65.1 l/s,55.10%,22-Jan-2019 15:15:00,18-Jan-2019 00:00:00,25-Jan-2019 01:30:00
26-Jan-2019,Boraman,CRC150024,CRC150024-1,J38/0793-M1 + J38/0793-M2,7 day Volume,22226.0 m3,32819.0 m3,47.70%,25-Jan-2019 00:00:00,20-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC146757,CRC146757-1,M36/20733-M1,1 day Volume,432.0 m3,1194.5 m3,176.50%,24-Jan-2019 00:00:00,19-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC143743,CRC143743-1,BV26/0001-M1,Take Rate,40.0 l/s,120.6 l/s,201.40%,23-Jan-2019 12:00:00,11-Jan-2019 00:00:00,24-Jan-2019 11:30:00
26-Jan-2019,WaterCheck,CRC143743,CRC143743-1,BV26/0001-M1,14 day Volume,24192.0 m3,67679.4 m3,179.80%,24-Jan-2019 00:00:00,12-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC143127,CRC143127-1,K38/1819-M1,1 day Volume,75.0 m3,75.4 m3,0.50%,23-Jan-2019 00:00:00,23-Jan-2019 00:00:00,23-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC143105,CRC143105-1,J40/0106-M1,1 day Volume,118.0 m3,118.6 m3,0.50%,24-Jan-2019 00:00:00,24-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC142445,CRC142445-1,L36/0099-M1 + L36/1158-M1,Take Rate,132.0 l/s,4373.2 l/s,3213.00%,21-Jan-2019 03:45:00,18-Jan-2019 11:15:00,23-Jan-2019 21:30:00
26-Jan-2019,Watermetrics,CRC142049,CRC142049-1,K37/0155-M1 + K37/3099-M1,Take Rate,48.0 l/s,107.2 l/s,123.40%,19-Jan-2019 10:00:00,19-Jan-2019 08:45:00,22-Jan-2019 19:00:00
26-Jan-2019,WaterCheck,CRC140597,CRC140597-1,BV24/0006-M1,1 day Volume,105.0 m3,211.1 m3,101.00%,19-Jan-2019 00:00:00,19-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC134426,CRC134426-1,K36/0890-M1,1 day Volume,235.0 m3,250.5 m3,6.60%,23-Jan-2019 00:00:00,21-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC133205,CRC133205-1,M36/0451-M1,7 day Volume,4049.0 m3,4313.8 m3,6.50%,23-Jan-2019 00:00:00,22-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,,CRC131951,CRC131951-1,K38/0359-M1 + K38/0729-M1 + K38/1547-M1 + K38/1869-M1,Take Rate,105.1 l/s,314.2 l/s,198.90%,24-Jan-2019 05:00:00,18-Jan-2019 00:00:00,25-Jan-2019 02:15:00
26-Jan-2019,Boraman,CRC130147,CRC130147-1,K38/0725-M1,Take Rate,22.0 l/s,29.7 l/s,35.10%,23-Jan-2019 19:00:00,22-Jan-2019 15:45:00,25-Jan-2019 02:15:00
26-Jan-2019,,CRC042529.3,CRC042529.3-1,L36/2262-M1 + L36/2262-M2 + L36/2262-M3,Take Rate,82.6 l/s,152.4 l/s,84.50%,24-Jan-2019 14:00:00,19-Jan-2019 05:15:00,24-Jan-2019 22:45:00
26-Jan-2019,,CRC042529.3,CRC042529.3-1,L36/2262-M1 + L36/2262-M2 + L36/2262-M3,Take Rate - Low Flow Ban,0 l/s,146.1 l/s,-,20-Jan-2019 19:00:00,19-Jan-2019 05:15:00,20-Jan-2019 22:45:00
26-Jan-2019,Boraman,CRC042194.2,CRC042194.2-1,L37/1238-M1,Take Rate,55.0 l/s,86.3 l/s,56.80%,23-Jan-2019 16:15:00,23-Jan-2019 07:30:00,24-Jan-2019 00:45:00
26-Jan-2019,Boraman,CRC042194.2,CRC042194.2-1,L37/1238-M1,12 day Volume,54648.0 m3,67220.0 m3,23.00%,14-Jan-2019 00:00:00,14-Jan-2019 00:00:00,16-Jan-2019 00:00:00
26-Jan-2019,Loncel,CRC030696,CRC030696-1,L37/0126-M1,Take Rate,90.0 l/s,1446.4 l/s,1507.10%,23-Jan-2019 20:13:49,18-Jan-2019 08:28:48,23-Jan-2019 22:44:18
26-Jan-2019,Boraman,CRC030245,CRC030245-1,M36/7302-M1,Take Rate,26.3 l/s,27.6 l/s,5.10%,24-Jan-2019 07:15:00,18-Jan-2019 00:00:00,24-Jan-2019 22:15:00
26-Jan-2019,Boraman,CRC022151.2,CRC022151.2-1,K38/0258-M1,7 day Volume,1861.8 m3,2498.0 m3,34.20%,25-Jan-2019 00:00:00,25-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC022140.2,CRC022140.2-1,K38/1966-M1,30 day Volume,13789.0 m3,21409.8 m3,55.30%,25-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,DataCol,CRC012373.1,CRC012373.1-1,M36/1264-M1,Take Rate,23.0 l/s,313.6 l/s,1263.50%,24-Jan-2019 23:30:00,24-Jan-2019 16:30:00,25-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC010826.3,CRC010826.3-1,L36/0817-M1,Take Rate,45.0 l/s,46.7 l/s,3.70%,23-Jan-2019 16:30:00,23-Jan-2019 15:15:00,23-Jan-2019 17:30:00
26-Jan-2019,ECS,CRC000897,CRC000897-1,J40/0912-M1,Take Rate,6000.0 l/s,7940.7 l/s,32.30%,25-Jan-2019 09:15:00,23-Jan-2019 05:45:00,25-Jan-2019 11:00:00
26-Jan-2019,ECS,CRC000897,CRC000897-1,J40/0912-M1,1 day Volume,518400.0 m3,586234.2 m3,13.10%,25-Jan-2019 00:00:00,24-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC992336.2,CRC992336.2-1,J38/0280-M1,Take Rate,18.5 l/s,22.9 l/s,23.90%,23-Jan-2019 10:45:00,18-Jan-2019 00:00:00,25-Jan-2019 02:00:00
26-Jan-2019,Boraman,CRC992336.2,CRC992336.2-1,J38/0280-M1,1 day Volume,1592.0 m3,1858.0 m3,16.70%,23-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC991035.5,CRC991035.5-1,L36/2066-M1,Take Rate - Low Flow Ban,0 l/s,750.3 l/s,-,20-Jan-2019 21:45:00,19-Jan-2019 08:15:00,20-Jan-2019 22:45:00
26-Jan-2019,Watermetrics,CRC990854,CRC990854-1,M35/3672-M1,Take Rate,12.0 l/s,123.2 l/s,926.60%,20-Jan-2019 20:30:00,19-Jan-2019 19:15:00,20-Jan-2019 22:15:00
26-Jan-2019,Boraman,CRC990564.3,CRC990564.3-1,M35/11233-M1 + M35/11233-M2,Take Rate,15.0 l/s,29.9 l/s,99.10%,24-Jan-2019 17:15:00,11-Jan-2019 00:00:00,25-Jan-2019 00:15:00
26-Jan-2019,Boraman,CRC990564.3,CRC990564.3-1,M35/11233-M1 + M35/11233-M2,14 day Volume,16632.0 m3,26780.0 m3,61.00%,25-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC990136.2,CRC990136.2-1,L36/2073-M1,Take Rate - Low Flow Ban,0 l/s,15.6 l/s,-,15-Jan-2019 11:30:00,15-Jan-2019 08:00:00,16-Jan-2019 07:45:00
26-Jan-2019,,CRC972569B.1,CRC972569B.1-1,J38/0246-M1,Take Rate,20.4 l/s,41.3 l/s,102.20%,23-Jan-2019 19:15:00,18-Jan-2019 00:00:00,25-Jan-2019 02:00:00
26-Jan-2019,,CRC972569B.1,CRC972569B.1-1,J38/0246-M1,1 day Volume,552.0 m3,3348.0 m3,506.50%,25-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC950601.2,CRC950601.2-1,I40/0004-M1,Take Rate,26.0 l/s,52.1 l/s,100.30%,18-Jan-2019 11:30:00,18-Jan-2019 00:00:00,24-Jan-2019 18:00:00
26-Jan-2019,Boraman,CRC950601.2,CRC950601.2-1,I40/0004-M1,1 day Volume,2247.0 m3,4491.0 m3,99.90%,20-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC190175,CRC190175-1,J38/0861-M1,150 day Volume,254.0 m3,10171.0 m3,3904.30%,25-Jan-2019 00:00:00,03-Oct-2018 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC181067,CRC181067-1,BZ19/0066-M1 + BZ19/0066-M2 + BZ19/0066-M3,Take Rate,21.0 l/s,98.5 l/s,368.90%,20-Jan-2019 09:00:00,11-Jan-2019 00:00:00,25-Jan-2019 00:15:00
26-Jan-2019,Boraman,CRC181067,CRC181067-1,BZ19/0066-M1 + BZ19/0066-M2 + BZ19/0066-M3,14 day Volume,25401.0 m3,105187.0 m3,314.10%,18-Jan-2019 00:00:00,12-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC181067,CRC181067-1,BZ19/0066-M1 + BZ19/0066-M2 + BZ19/0066-M3,Water Year Volume,255401.0 m3,319533.0 m3,25.10%,25-Jan-2019 00:15:00,15-Jan-2019 17:00:00,25-Jan-2019 00:15:00
26-Jan-2019,Boraman,CRC180176,CRC180176-1,BX23/0133-M1,Take Rate,5.0 l/s,5.4 l/s,7.80%,18-Jan-2019 12:45:00,18-Jan-2019 09:45:00,23-Jan-2019 14:00:00
26-Jan-2019,Watermetrics,CRC176238,CRC176238-1,M35/0260-M1,Take Rate,23.0 l/s,23.6 l/s,2.70%,22-Jan-2019 16:00:00,22-Jan-2019 13:00:00,22-Jan-2019 17:30:00
26-Jan-2019,WaterCheck,CRC173895,CRC173895-1,M36/20551-M1,Take Rate,75.0 l/s,81.9 l/s,9.30%,19-Jan-2019 04:15:00,18-Jan-2019 00:00:00,24-Jan-2019 23:45:00
26-Jan-2019,WaterCheck,CRC173895,CRC173895-1,M36/20551-M1,Water Year Volume,101887.0 m3,248789.0 m3,144.20%,24-Jan-2019 23:45:00,18-Jan-2019 00:00:00,24-Jan-2019 23:45:00
26-Jan-2019,WaterCheck,CRC173895,CRC173895-2,M36/7762-M1,Water Year Volume,101887.0 m3,213295.0 m3,109.30%,24-Jan-2019 23:45:00,18-Jan-2019 00:00:00,24-Jan-2019 23:45:00
26-Jan-2019,WaterCheck,CRC173378,CRC173378-1,L35/0855-M1 + L35/0906-M1,Take Rate,85.0 l/s,92.2 l/s,8.50%,22-Jan-2019 11:30:00,18-Jan-2019 11:00:00,23-Jan-2019 18:45:00
26-Jan-2019,Boraman,CRC172663,CRC172663-1,M35/11224-M1 + M35/11224-M2,Take Rate,91.0 l/s,1244.7 l/s,1267.80%,23-Jan-2019 21:15:00,18-Jan-2019 00:00:00,25-Jan-2019 03:00:00
26-Jan-2019,Boraman,CRC172663,CRC172663-1,M35/11224-M1 + M35/11224-M2,Water Year Volume,2284976.0 m3,4830650.8 m3,111.40%,25-Jan-2019 03:00:00,18-Jan-2019 00:00:00,25-Jan-2019 03:00:00
26-Jan-2019,DataCol,CRC172223,CRC172223-1,K36/0958-M1,Take Rate,450.0 l/s,19958.3 l/s,4335.20%,08-Jan-2019 20:15:00,27-Dec-2018 08:30:00,25-Jan-2019 00:00:00
26-Jan-2019,DataCol,CRC172223,CRC172223-1,K36/0958-M1,Take Rate - Low Flow Ban,0 l/s,340.3 l/s,-,30-Dec-2018 09:30:00,29-Dec-2018 10:45:00,15-Jan-2019 11:15:00
26-Jan-2019,DataCol,CRC172223,CRC172223-1,K36/0958-M1,30 day Volume,120000.0 m3,24857950.0 m3,20615.00%,25-Jan-2019 00:00:00,27-Dec-2018 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC169605,CRC169605-1,N32/0368-M1 + N32/0394-M1,Water Year Volume,524610.0 m3,1006707.0 m3,91.90%,24-Jan-2019 11:30:00,18-Jan-2019 00:00:00,24-Jan-2019 11:45:00
26-Jan-2019,,CRC167966,CRC167966-1,BU25/5022-M1,Take Rate,21.5 l/s,22.5 l/s,4.70%,22-Jan-2019 14:45:00,18-Jan-2019 00:00:00,24-Jan-2019 08:45:00
26-Jan-2019,DataCol,CRC167218,CRC167218-1,K36/0958-M1,Take Rate - Low Flow Ban,0 l/s,14277.8 l/s,-,24-Jan-2019 11:30:00,18-Jan-2019 00:00:00,24-Jan-2019 22:45:00
26-Jan-2019,,CRC165876,CRC165876-2,BX22/0091-M1,Take Rate,85.0 l/s,88.6 l/s,4.20%,23-Jan-2019 14:45:00,18-Jan-2019 01:30:00,23-Jan-2019 16:15:00
26-Jan-2019,Boraman,CRC165524,CRC165524-1,K38/2352-M1,Take Rate,16.0 l/s,16.4 l/s,2.40%,21-Jan-2019 20:30:00,19-Jan-2019 23:15:00,23-Jan-2019 17:45:00
26-Jan-2019,Boraman,CRC165524,CRC165524-1,K38/2352-M1,1 day Volume,1382.0 m3,1393.0 m3,0.80%,23-Jan-2019 00:00:00,21-Jan-2019 00:00:00,23-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC162697,CRC162697-1,BZ20/0040-M1,Take Rate,3.0 l/s,36.1 l/s,1103.70%,20-Jan-2019 15:00:00,18-Jan-2019 00:00:00,25-Jan-2019 00:30:00
26-Jan-2019,Boraman,CRC162697,CRC162697-1,BZ20/0040-M1,1 day Volume,153.0 m3,2939.0 m3,1820.90%,21-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,,CRC162202,CRC162202-1,K36/0958-M1 + L36/2365-M1,Take Rate - Low Flow Ban,0 l/s,27541.7 l/s,-,19-Jan-2019 22:45:00,18-Jan-2019 00:00:00,20-Jan-2019 22:45:00
26-Jan-2019,Watermetrics,CRC160365,CRC160365-1,K37/3285-M1,Take Rate,30.0 l/s,65.3 l/s,117.80%,17-Jan-2019 10:45:00,17-Jan-2019 00:00:00,24-Jan-2019 12:30:00
26-Jan-2019,Watermetrics,CRC160365,CRC160365-1,K37/3285-M1,8 day Volume,13824.0 m3,20362.5 m3,47.30%,19-Jan-2019 00:00:00,18-Jan-2019 00:00:00,20-Jan-2019 00:00:00
26-Jan-2019,Loncel,CRC157758,CRC157758-1,BZ19/0218-M1,Take Rate - Low Flow Ban,0 l/s,76.8 l/s,-,15-Jan-2019 16:00:00,11-Jan-2019 00:00:00,25-Jan-2019 11:00:00
26-Jan-2019,DataCol,CRC151961,CRC151961-1,M35/11113-M1,Take Rate,23.5 l/s,45.7 l/s,94.40%,22-Jan-2019 12:00:00,21-Jan-2019 18:30:00,22-Jan-2019 22:00:00
26-Jan-2019,Boraman,CRC150751,CRC150751-1,BZ19/0066-M1 + BZ19/0066-M2 + BZ19/0066-M3,Take Rate,21.0 l/s,98.5 l/s,368.90%,20-Jan-2019 09:00:00,11-Jan-2019 00:00:00,25-Jan-2019 00:15:00
26-Jan-2019,Boraman,CRC150751,CRC150751-1,BZ19/0066-M1 + BZ19/0066-M2 + BZ19/0066-M3,14 day Volume,25401.0 m3,105187.0 m3,314.10%,18-Jan-2019 00:00:00,12-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Boraman,CRC150751,CRC150751-1,BZ19/0066-M1 + BZ19/0066-M2 + BZ19/0066-M3,Water Year Volume,255401.0 m3,319533.0 m3,25.10%,25-Jan-2019 00:15:00,15-Jan-2019 17:00:00,25-Jan-2019 00:15:00
26-Jan-2019,,CRC143436,CRC143436-1,K37/2370-M1 + K37/2993-M1 + K37/3560-M1,Take Rate,150.0 l/s,212.6 l/s,41.80%,19-Jan-2019 02:00:00,18-Jan-2019 02:30:00,24-Jan-2019 21:45:00
26-Jan-2019,Boraman,CRC143106,CRC143106-1,L37/0032-M1 + L37/0576-M1 + L37/0577-M1 + L37/0577-M2 + L37/0577-M3,Take Rate,210.0 l/s,219.8 l/s,4.70%,19-Jan-2019 18:30:00,19-Jan-2019 17:00:00,19-Jan-2019 23:00:00
26-Jan-2019,Boraman,CRC140587,CRC140587-1,I40/0626-M1 + I40/0626-M2 + I40/0626-M3,Take Rate,56.0 l/s,185.3 l/s,230.80%,23-Jan-2019 03:30:00,18-Jan-2019 00:00:00,24-Jan-2019 23:15:00
26-Jan-2019,Boraman,CRC133844,CRC133844-1,BX23/0133-M1,Take Rate,5.0 l/s,5.4 l/s,7.80%,18-Jan-2019 12:45:00,18-Jan-2019 09:45:00,23-Jan-2019 14:00:00
26-Jan-2019,Boraman,CRC131932.1,CRC131932.1-1,L36/2363-M1 + L36/2373-M1 + L36/2374-M1,Take Rate - Low Flow Ban,0 l/s,22.8 l/s,-,20-Jan-2019 10:15:00,07-Jan-2019 08:00:00,20-Jan-2019 22:45:00
26-Jan-2019,Watermetrics,CRC130225,CRC130225-1,K37/3285-M1,Take Rate,30.0 l/s,65.3 l/s,117.80%,17-Jan-2019 10:45:00,17-Jan-2019 00:00:00,24-Jan-2019 12:30:00
26-Jan-2019,Watermetrics,CRC130225,CRC130225-1,K37/3285-M1,8 day Volume,13824.0 m3,20362.5 m3,47.30%,19-Jan-2019 00:00:00,18-Jan-2019 00:00:00,20-Jan-2019 00:00:00
26-Jan-2019,DataCol,CRC120578,CRC120578-1,I40/0637-M1,Take Rate,6.0 l/s,85.7 l/s,1328.20%,18-Jan-2019 07:45:00,18-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,,CRC091571,CRC091571-1,J37/0306-M1,Take Rate,75.0 l/s,77.1 l/s,2.90%,23-Jan-2019 16:45:00,18-Jan-2019 00:00:00,25-Jan-2019 11:00:00
26-Jan-2019,,CRC091571,CRC091571-1,J37/0306-M1,1 day Volume,6480.0 m3,6613.9 m3,2.10%,20-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC082913.2,CRC082913.2-1,L35/0992-M1 + L35/1074-M1,7 day Volume,7330.0 m3,17235.4 m3,135.10%,23-Jan-2019 00:00:00,19-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC082474,CRC082474-1,K35/0055-M1,Take Rate,235.0 l/s,288.3 l/s,22.70%,20-Jan-2019 00:30:00,19-Jan-2019 19:15:00,23-Jan-2019 22:45:00
26-Jan-2019,DataCol,CRC062366,CRC062366-1,I40/0637-M1,Take Rate,62.0 l/s,85.7 l/s,38.20%,18-Jan-2019 07:45:00,18-Jan-2019 00:00:00,23-Jan-2019 17:30:00
26-Jan-2019,Loncel,CRC030924.3,CRC030924.3-1,L36/0913-M1 + L36/2375-M1,7 day Volume,8986.0 m3,40728.9 m3,353.20%,23-Jan-2019 00:00:00,19-Jan-2019 00:00:00,25-Jan-2019 00:00:00
26-Jan-2019,Aqualinc,CRC001779.8,CRC001779.8-1,K37/0557-M1 + K37/0558-M1 + K37/0559-M1 + K37/2352-M1 + K37/3307-M1,Take Rate,195.0 l/s,257.8 l/s,32.20%,20-Jan-2019 18:42:00,18-Jan-2019 00:00:00,24-Jan-2019 21:50:00
26-Jan-2019,Boraman,CRC001251.2,CRC001251.2-1,L36/0217-M1,10 day Volume,6912.0 m3,6991.6 m3,1.20%,17-Jan-2019 00:00:00,16-Jan-2019 00:00:00,21-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC000502,CRC000502-1,L35/0599-M1,Take Rate,34.0 l/s,34.6 l/s,1.70%,22-Jan-2019 10:30:00,20-Jan-2019 10:00:00,23-Jan-2019 18:45:00
26-Jan-2019,Watermetrics,CRC000361.1,CRC000361.1-1,K37/0981-M1 + K37/1947-M1,Take Rate,75.0 l/s,75.7 l/s,0.90%,22-Jan-2019 19:45:00,22-Jan-2019 15:00:00,24-Jan-2019 22:45:00
26-Jan-2019,DataCol,CRC990756,CRC990756-1,M35/4146-M1,Take Rate,50.0 l/s,52.4 l/s,4.70%,21-Jan-2019 04:00:00,18-Jan-2019 02:30:00,21-Jan-2019 12:30:00
26-Jan-2019,DataCol,CRC990756,CRC990756-1,M35/4146-M1,1 day Volume,4320.0 m3,4362.0 m3,1.00%,20-Jan-2019 00:00:00,19-Jan-2019 00:00:00,21-Jan-2019 00:00:00
26-Jan-2019,WaterCheck,CRC990720.2,CRC990720.2-1,M36/4574-M1,Take Rate,10.0 l/s,11.0 l/s,10.00%,21-Jan-2019 22:15:00,19-Jan-2019 21:15:00,23-Jan-2019 02:00:00
26-Jan-2019,DataCol,CRC990567.1,CRC990567.1-1,M35/6268-M1,Take Rate,20.0 l/s,24.6 l/s,22.90%,20-Jan-2019 03:30:00,20-Jan-2019 02:30:00,20-Jan-2019 07:00:00
26-Jan-2019,Watermetrics,CRC990565.3,CRC990565.3-1,M35/11234-M1,Take Rate,20.0 l/s,35.8 l/s,79.20%,23-Jan-2019 07:30:00,12-Jan-2019 07:15:00,25-Jan-2019 00:15:00
26-Jan-2019,WaterCheck,CRC980139.1,CRC980139.1-1,L36/0243-M1,Take Rate,7.6 l/s,53.2 l/s,600.50%,11-Jan-2019 22:00:00,11-Jan-2019 00:00:00,24-Jan-2019 11:00:00
26-Jan-2019,WaterCheck,CRC980139.1,CRC980139.1-1,L36/0243-M1,14 day Volume,4596.0 m3,25261.8 m3,449.60%,15-Jan-2019 00:00:00,12-Jan-2019 00:00:00,24-Jan-2019 00:00:00
26-Jan-2019,DataCol,CRC970934,CRC970934-1,K38/0663-M1,Take Rate,30.0 l/s,156.4 l/s,421.30%,11-Jan-2019 17:15:00,11-Jan-2019 00:45:00,12-Jan-2019 10:45:00
26-Jan-2019,DataCol,CRC970934,CRC970934-1,K38/0663-M1,14 day Volume,30240.0 m3,32758.0 m3,8.30%,13-Jan-2019 00:00:00,13-Jan-2019 00:00:00,21-Jan-2019 00:00:00
26-Jan-2019,Watermetrics,CRC970679.1,CRC970679.1-1,M36/1294-M1 + M36/4513-M1 + M36/5157-M1,Take Rate,121.0 l/s,139.6 l/s,15.40%,22-Jan-2019 20:30:00,21-Jan-2019 08:30:00,23-Jan-2019 09:45:00
26-Jan-2019,WaterCheck,CRC961569.2,CRC961569.2-1,N32/0438-M1,Take Rate,76.0 l/s,98.6 l/s,29.80%,05-Jan-2019 13:30:00,05-Jan-2019 12:45:00,06-Jan-2019 11:15:00
26-Jan-2019,ECS,CRC951618,CRC951618-1,K38/0068-M1,1 day Volume,3240.0 m3,3285.0 m3,1.40%,23-Jan-2019 00:00:00,23-Jan-2019 00:00:00,23-Jan-2019 00:00:00
